
[Name]
moving_wall

[Data]
Node Number, X [ m ], Y [ m ], Z [ m ], Approximated Mass Flow [ kg s^-1 ], Area [ m^2 ], Connectivity Number, Density [ kg m^-3 ], Domain Node Number [  ], Eddy Viscosity [ Pa s ], Edge Length Ratio, Element Volume Ratio, Force [ N ], Force X [ N ], Force Y [ N ], Force Z [ N ], Heat Flux [ W m^-2 ], Interpolated Mass Flow [ kg s^-1 ], Length [ m ], Mass Flow [ kg s^-1 ], Mass Flux [ kg s^-1 m^-2 ], Maximum Face Angle [ degree ], Minimum Face Angle [ degree ], Normal, Normal X, Normal Y, Normal Z, Pressure [ Pa ], Specific Dissipation Rate [ s^-1 ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity u.Gradient [ s^-1 ], Velocity u.Gradient X [ s^-1 ], Velocity u.Gradient Y [ s^-1 ], Velocity u.Gradient Z [ s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v.Gradient [ s^-1 ], Velocity v.Gradient X [ s^-1 ], Velocity v.Gradient Y [ s^-1 ], Velocity v.Gradient Z [ s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], Velocity w.Gradient [ s^-1 ], Velocity w.Gradient X [ s^-1 ], Velocity w.Gradient Y [ s^-1 ], Velocity w.Gradient Z [ s^-1 ], Velocity.Absolute Helicity [ m s^-2 ], Velocity.Curl [ s^-1 ], Velocity.Curl X [ s^-1 ], Velocity.Curl Y [ s^-1 ], Velocity.Curl Z [ s^-1 ], Velocity.Divergence [ s^-1 ], Velocity.Helicity [ m s^-2 ], Velocity.Invariant Q [ s^-2 ], Velocity.Lambda 2 [ s^-2 ], Velocity.Normal Eigen Helicity [ s^-1 ], Velocity.Real Eigen Helicity [ s^-1 ], Velocity.Real Eigenvalue [ s^-1 ], Velocity.Stretched Swirling Strength, Velocity.Swirling Discriminant [ s^-6 ], Velocity.Swirling Normal [ s^-1 ], Velocity.Swirling Normal X [ s^-1 ], Velocity.Swirling Normal Y [ s^-1 ], Velocity.Swirling Normal Z [ s^-1 ], Velocity.Swirling Strength [ s^-1 ], Velocity.Swirling Vector [ s^-1 ], Velocity.Swirling Vector X [ s^-1 ], Velocity.Swirling Vector Y [ s^-1 ], Velocity.Swirling Vector Z [ s^-1 ], Volume [ m^3 ], Wall Shear [ Pa ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ], Wall Yplus, Wall Ystar, X [ m ], Y [ m ], Z [ m ]
42, 5.66691816e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 796, 7.13065207e-01, 3.57143331e+00, 1.00362360e+00, 1.18015809e-02, -1.93916447e-03, -1.16411746e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816574e+01, 8.94183426e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -6.51906128e+01, 8.81694336e+01, 3.14873904e-02, 3.00000000e+00, 3.00000000e+00, 2.58418159e+01, 1.01401949e+00, 2.58219128e+01, -1.19660899e-06, 3.00000000e+00, 0.00000000e+00, 7.39404380e-01, -1.50937080e-01, -7.23834813e-01, -1.83928801e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.51786385e-08, 2.59728508e+01, 1.83928801e-08, -1.19660899e-06, -2.59728508e+01, 2.90184677e-01, 5.51786385e-08, 3.16350150e+00, -4.34763336e-13, 2.59728508e+01, 2.59728508e+01, 6.93889390e-17, 1.77269566e+00, 1.16477132e+00, 1.77269566e+00, 0.00000000e+00, 0.00000000e+00, -1.77269566e+00, 1.77269566e+00, 1.77269566e+00, 7.51489551e-07, -1.11658984e-07, -1.77269566e+00, 0.00000000e+00, 1.08593273e+01, -1.08593273e+01, 0.00000000e+00, 0.00000000e+00, 1.83672583e+03, 1.72476208e+03, 5.66691816e-01, 1.00000000e+00, 4.99999942e-03
43, 5.66691816e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1637, 7.13065207e-01, 3.57143331e+00, 1.00362360e+00, 1.18015809e-02, -1.93916447e-03, -1.16411746e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816574e+01, 8.94183426e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -6.51906128e+01, 8.81694336e+01, 3.14873904e-02, 3.00000000e+00, 3.00000000e+00, 2.58418159e+01, 1.01401949e+00, 2.58219128e+01, -1.19660899e-06, 3.00000000e+00, 0.00000000e+00, 7.39404380e-01, -1.50937080e-01, -7.23834813e-01, -1.83928801e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.51786385e-08, 2.59728508e+01, 1.83928801e-08, -1.19660899e-06, -2.59728508e+01, 2.90184677e-01, 5.51786385e-08, 3.16350150e+00, -4.34763336e-13, 2.59728508e+01, 2.59728508e+01, 6.93889390e-17, 1.77269566e+00, 1.16477132e+00, 1.77269566e+00, 0.00000000e+00, 0.00000000e+00, -1.77269566e+00, 1.77269566e+00, 1.77269566e+00, 7.51489551e-07, -1.11658984e-07, -1.77269566e+00, 0.00000000e+00, 1.08593273e+01, -1.08593273e+01, 0.00000000e+00, 0.00000000e+00, 1.83672583e+03, 1.72476208e+03, 5.66691816e-01, 1.00000000e+00, -4.99999942e-03
44, 5.30977488e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 1572, 7.16336071e-01, 3.57143331e+00, 1.00194275e+00, 9.44085512e-03, -1.98002788e-03, -9.23088472e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.02753296e+01, 8.97246780e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -5.16929016e+01, 8.82526932e+01, 3.16614658e-02, 3.00000000e+00, 3.00000000e+00, 2.62137146e+01, 1.15427542e+00, 2.61882896e+01, 1.09348707e-06, 3.00000000e+00, 0.00000000e+00, 8.39034319e-01, -1.75266236e-01, -8.20524395e-01, -1.80975537e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.42926628e-08, 2.63635559e+01, 1.80975537e-08, 1.09348707e-06, -2.63635559e+01, 3.33751023e-01, 5.42926628e-08, 3.64281178e+00, -5.37347944e-14, 2.63635559e+01, 2.63635559e+01, 0.00000000e+00, 1.90130591e+00, 1.77669847e+00, 1.90130591e+00, 0.00000000e+00, 0.00000000e+00, -1.90130591e+00, 1.90130591e+00, 1.90130591e+00, -2.20928669e-07, 8.91263241e-08, -1.90130591e+00, 0.00000000e+00, 1.10881443e+01, -1.10881443e+01, 0.00000000e+00, 0.00000000e+00, 1.85949915e+03, 1.73295679e+03, 5.30977488e-01, 1.00000000e+00, -4.99999942e-03
45, 5.30977488e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 731, 7.16336071e-01, 3.57143331e+00, 1.00194275e+00, 9.44085512e-03, -1.98002788e-03, -9.23088472e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.02753296e+01, 8.97246780e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -5.16929016e+01, 8.82526932e+01, 3.16614658e-02, 3.00000000e+00, 3.00000000e+00, 2.62137146e+01, 1.15427542e+00, 2.61882896e+01, 1.09348707e-06, 3.00000000e+00, 0.00000000e+00, 8.39034319e-01, -1.75266236e-01, -8.20524395e-01, -1.80975537e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.42926628e-08, 2.63635559e+01, 1.80975537e-08, 1.09348707e-06, -2.63635559e+01, 3.33751023e-01, 5.42926628e-08, 3.64281178e+00, -5.37347944e-14, 2.63635559e+01, 2.63635559e+01, 0.00000000e+00, 1.90130591e+00, 1.77669847e+00, 1.90130591e+00, 0.00000000e+00, 0.00000000e+00, -1.90130591e+00, 1.90130591e+00, 1.90130591e+00, -2.20928669e-07, 8.91263241e-08, -1.90130591e+00, 0.00000000e+00, 1.10881443e+01, -1.10881443e+01, 0.00000000e+00, 0.00000000e+00, 1.85949915e+03, 1.73295679e+03, 5.30977488e-01, 1.00000000e+00, 4.99999942e-03
46, 4.95263219e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 797, 7.19031572e-01, 3.57142735e+00, 1.00025594e+00, 7.18422560e-03, -2.02561426e-03, -6.89274864e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.00298309e+01, 8.99701767e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.85994148e+01, 8.83647385e+01, 3.18206847e-02, 3.00000000e+00, 3.00000000e+00, 2.66335831e+01, 1.33605421e+00, 2.66000500e+01, 1.16435172e-06, 3.00000000e+00, 0.00000000e+00, 9.12544966e-01, -2.19650090e-01, -8.85715604e-01, 5.45666055e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.63699809e-07, 2.68197002e+01, -5.45666055e-08, 1.16435172e-06, -2.68197002e+01, 4.50338602e-01, -1.63699809e-07, 4.65933943e+00, -5.98632255e-13, 2.68197002e+01, 2.68197002e+01, 2.22044605e-16, 2.14677382e+00, 3.70559120e+00, 2.14677382e+00, 0.00000000e+00, 0.00000000e+00, -2.14677382e+00, 2.14677382e+00, 2.14677382e+00, -1.14392219e-06, 1.51426093e-07, -2.14677382e+00, 0.00000000e+00, 1.13434467e+01, -1.13434467e+01, 0.00000000e+00, 0.00000000e+00, 1.88331458e+03, 1.73984766e+03, 4.95263219e-01, 1.00000000e+00, 4.99999942e-03
47, 4.95263219e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1638, 7.19031572e-01, 3.57142735e+00, 1.00025594e+00, 7.18422560e-03, -2.02561426e-03, -6.89274864e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.00298309e+01, 8.99701767e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.85994148e+01, 8.83647385e+01, 3.18206847e-02, 3.00000000e+00, 3.00000000e+00, 2.66335831e+01, 1.33605421e+00, 2.66000500e+01, 1.16435172e-06, 3.00000000e+00, 0.00000000e+00, 9.12544966e-01, -2.19650090e-01, -8.85715604e-01, 5.45666055e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.63699809e-07, 2.68197002e+01, -5.45666055e-08, 1.16435172e-06, -2.68197002e+01, 4.50338602e-01, -1.63699809e-07, 4.65933943e+00, -5.98632255e-13, 2.68197002e+01, 2.68197002e+01, 2.22044605e-16, 2.14677382e+00, 3.70559120e+00, 2.14677382e+00, 0.00000000e+00, 0.00000000e+00, -2.14677382e+00, 2.14677382e+00, 2.14677382e+00, -1.14392219e-06, 1.51426093e-07, -2.14677382e+00, 0.00000000e+00, 1.13434467e+01, -1.13434467e+01, 0.00000000e+00, 0.00000000e+00, 1.88331458e+03, 1.73984766e+03, 4.95263219e-01, 1.00000000e+00, -4.99999942e-03
48, 4.59548950e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1571, 7.20490992e-01, 3.57143021e+00, 1.00057459e+00, 5.12910401e-03, -2.07647658e-03, -4.68998449e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.01596756e+01, 8.98403244e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -2.62639275e+01, 8.84538193e+01, 3.19171473e-02, 3.00000000e+00, 3.00000000e+00, 2.71226978e+01, 1.51509941e+00, 2.70803471e+01, 0.00000000e+00, 3.00000000e+00, 0.00000000e+00, 9.52757418e-01, -3.28518957e-01, -8.94327700e-01, 3.64350967e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.09305290e-07, 2.74088669e+01, -3.64350967e-08, 0.00000000e+00, -2.74088669e+01, 6.20771706e-01, -1.09305290e-07, 7.54141188e+00, -1.17239551e-13, 2.74088669e+01, 2.74088669e+01, 4.44089210e-16, 2.72856593e+00, 1.56823273e+01, 2.72856593e+00, 0.00000000e+00, 0.00000000e+00, -2.72856593e+00, 2.72856593e+00, 2.72856593e+00, -3.56989915e-07, 1.99729779e-08, -2.72856593e+00, 0.00000000e+00, 1.16282759e+01, -1.16282759e+01, 0.00000000e+00, 0.00000000e+00, 1.90807385e+03, 1.74391345e+03, 4.59548950e-01, 1.00000000e+00, -4.99999942e-03
49, 4.59548950e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 730, 7.20490992e-01, 3.57143021e+00, 1.00057459e+00, 5.12910401e-03, -2.07647658e-03, -4.68998449e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.01596756e+01, 8.98403244e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -2.62639275e+01, 8.84538193e+01, 3.19171473e-02, 3.00000000e+00, 3.00000000e+00, 2.71226978e+01, 1.51509941e+00, 2.70803471e+01, 0.00000000e+00, 3.00000000e+00, 0.00000000e+00, 9.52757418e-01, -3.28518957e-01, -8.94327700e-01, 3.64350967e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.09305290e-07, 2.74088669e+01, -3.64350967e-08, 0.00000000e+00, -2.74088669e+01, 6.20771706e-01, -1.09305290e-07, 7.54141188e+00, -1.17239551e-13, 2.74088669e+01, 2.74088669e+01, 4.44089210e-16, 2.72856593e+00, 1.56823273e+01, 2.72856593e+00, 0.00000000e+00, 0.00000000e+00, -2.72856593e+00, 2.72856593e+00, 2.72856593e+00, -3.56989915e-07, 1.99729779e-08, -2.72856593e+00, 0.00000000e+00, 1.16282759e+01, -1.16282759e+01, 0.00000000e+00, 0.00000000e+00, 1.90807385e+03, 1.74391345e+03, 4.59548950e-01, 1.00000000e+00, 4.99999942e-03
50, 4.23834652e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 1639, 7.18517900e-01, 3.57143021e+00, 1.00083792e+00, 3.78376432e-03, -2.12445506e-03, -3.13106412e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.02893677e+01, 8.97106247e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.75339413e+01, 8.81396027e+01, 3.17168534e-02, 3.00000000e+00, 3.00000000e+00, 2.75747948e+01, 1.41477334e+00, 2.75384769e+01, -1.16164279e-06, 3.00000000e+00, 0.00000000e+00, 9.97259617e-01, -4.63466465e-01, -8.83020699e-01, 4.08390051e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.22517008e-07, 2.80019436e+01, -4.08390051e-08, -1.16164279e-06, -2.80019436e+01, 5.31752646e-01, -1.22517008e-07, 1.15138865e+01, -4.14802408e+00, 2.80019436e+01, 2.80019436e+01, 5.27355937e-16, 3.38277936e+00, 5.61859169e+01, 3.38277936e+00, 0.00000000e+00, 0.00000000e+00, -3.38277936e+00, 3.38277936e+00, 3.38277936e+00, -2.90536928e-08, -1.41201596e-07, -3.38277936e+00, 0.00000000e+00, 1.18969364e+01, -1.18969364e+01, 0.00000000e+00, 0.00000000e+00, 1.93128882e+03, 1.74001636e+03, 4.23834652e-01, 1.00000000e+00, -4.99999942e-03
51, 4.23834652e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 798, 7.18517900e-01, 3.57143021e+00, 1.00083792e+00, 3.78376432e-03, -2.12445506e-03, -3.13106412e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.02893677e+01, 8.97106247e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.75339413e+01, 8.81396027e+01, 3.17168534e-02, 3.00000000e+00, 3.00000000e+00, 2.75747948e+01, 1.41477334e+00, 2.75384769e+01, -1.16164279e-06, 3.00000000e+00, 0.00000000e+00, 9.97259617e-01, -4.63466465e-01, -8.83020699e-01, 4.08390051e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.22517008e-07, 2.80019436e+01, -4.08390051e-08, -1.16164279e-06, -2.80019436e+01, 5.31752646e-01, -1.22517008e-07, 1.15138865e+01, -4.14802408e+00, 2.80019436e+01, 2.80019436e+01, 5.27355937e-16, 3.38277936e+00, 5.61859169e+01, 3.38277936e+00, 0.00000000e+00, 0.00000000e+00, -3.38277936e+00, 3.38277936e+00, 3.38277936e+00, -2.90536928e-08, -1.41201596e-07, -3.38277936e+00, 0.00000000e+00, 1.18969364e+01, -1.18969364e+01, 0.00000000e+00, 0.00000000e+00, 1.93128882e+03, 1.74001636e+03, 4.23834652e-01, 1.00000000e+00, 4.99999942e-03
52, 1.35240602e+00, 1.00000000e+00, 4.99999942e-03, null, 8.92853641e-05, 1.00000000e+00, 9.98200012e+02, 812, 6.28923118e-01, 3.57142735e+00, 1.00000000e+00, 1.47414999e-02, -4.37677110e-04, 1.47350011e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.00000000e+01, 9.00000000e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, 1.65388901e+02, 7.87207718e+01, 2.57745944e-02, 1.50000000e+00, 1.50000000e+00, 2.48290062e+01, -5.32283020e+00, 2.42517433e+01, 0.00000000e+00, 1.50000000e+00, 0.00000000e+00, 3.14835095e+00, 5.12008548e-01, 3.10643864e+00, 1.45519181e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.18278771e-07, 2.37397346e+01, -1.45519181e-07, 0.00000000e+00, -2.37397346e+01, -2.21639156e+00, -2.18278771e-07, -2.89521446e+01, 2.41899037e+00, 0.00000000e+00, 0.00000000e+00, -5.19994545e+00, 0.00000000e+00, -9.36958740e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.91493034e+00, -4.90200281e+00, -3.56240571e-01, 0.00000000e+00, 1.11781372e+03, 1.56973840e+03, 1.35240602e+00, 1.00000000e+00, 4.99999942e-03
53, 1.35240602e+00, 1.00000000e+00, -4.99999942e-03, null, 8.92853641e-05, 1.00000000e+00, 9.98200012e+02, 1653, 6.28923118e-01, 3.57142735e+00, 1.00000000e+00, 1.47414999e-02, -4.37677110e-04, 1.47350011e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.00000000e+01, 9.00000000e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, 1.65388901e+02, 7.87207718e+01, 2.57745944e-02, 1.50000000e+00, 1.50000000e+00, 2.48290062e+01, -5.32283020e+00, 2.42517433e+01, 0.00000000e+00, 1.50000000e+00, 0.00000000e+00, 3.14835095e+00, 5.12008548e-01, 3.10643864e+00, 1.45519181e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.18278771e-07, 2.37397346e+01, -1.45519181e-07, 0.00000000e+00, -2.37397346e+01, -2.21639156e+00, -2.18278771e-07, -2.89521446e+01, 2.41899037e+00, 0.00000000e+00, 0.00000000e+00, -5.19994545e+00, 0.00000000e+00, -9.36958740e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.91493034e+00, -4.90200281e+00, -3.56240571e-01, 0.00000000e+00, 1.11781372e+03, 1.56973840e+03, 1.35240602e+00, 1.00000000e+00, -4.99999942e-03
54, 3.88120353e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1626, 7.05847859e-01, 3.57143021e+00, 1.00252342e+00, 3.83052137e-03, -2.13145302e-03, -3.18273506e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.01443253e+01, 8.98556824e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.78233261e+01, 8.63879547e+01, 3.05444077e-02, 3.00000000e+00, 3.00000000e+00, 2.62795296e+01, 2.86350012e+00, 2.61230545e+01, -1.16650278e-06, 3.00000000e+00, 0.00000000e+00, 7.92772830e-01, 3.98548208e-02, -7.91770399e-01, 4.10098657e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.23029594e-07, 2.60832005e+01, -4.10098657e-08, -1.16650278e-06, -2.60832005e+01, 2.07172966e+00, -1.23029594e-07, -3.30836439e+00, -7.54951657e-15, 0.00000000e+00, 0.00000000e+00, 2.96550155e+00, 0.00000000e+00, -1.77612627e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.19361439e+01, -1.19361439e+01, 0.00000000e+00, 0.00000000e+00, 1.93763855e+03, 1.71094177e+03, 3.88120353e-01, 1.00000000e+00, -4.99999942e-03
55, 3.88120353e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 785, 7.05847859e-01, 3.57143021e+00, 1.00252342e+00, 3.83052137e-03, -2.13145302e-03, -3.18273506e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.01443253e+01, 8.98556824e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.78233261e+01, 8.63879547e+01, 3.05444077e-02, 3.00000000e+00, 3.00000000e+00, 2.62795296e+01, 2.86350012e+00, 2.61230545e+01, -1.16650278e-06, 3.00000000e+00, 0.00000000e+00, 7.92772830e-01, 3.98548208e-02, -7.91770399e-01, 4.10098657e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.23029594e-07, 2.60832005e+01, -4.10098657e-08, -1.16650278e-06, -2.60832005e+01, 2.07172966e+00, -1.23029594e-07, -3.30836439e+00, -7.54951657e-15, 0.00000000e+00, 0.00000000e+00, 2.96550155e+00, 0.00000000e+00, -1.77612627e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.19361439e+01, -1.19361439e+01, 0.00000000e+00, 0.00000000e+00, 1.93763855e+03, 1.71094177e+03, 3.88120353e-01, 1.00000000e+00, 4.99999942e-03
56, 3.52406085e-01, 1.00000000e+00, -4.99999942e-03, null, 8.92856624e-05, 1.00000000e+00, 9.98200012e+02, 1681, 6.95482671e-01, 3.57142735e+00, 1.00000000e+00, 1.91862334e-03, -5.29303565e-04, -1.84416736e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.00000000e+01, 9.00000000e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -2.09124126e+01, 8.47761612e+01, 2.95915976e-02, 1.50000000e+00, 1.50000000e+00, 2.49083824e+01, 4.49509287e+00, 2.44994221e+01, 0.00000000e+00, 1.50000000e+00, 0.00000000e+00, 9.22665894e-01, 6.02091372e-01, -6.99141145e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.38973312e+01, 0.00000000e+00, 0.00000000e+00, -2.38973312e+01, 3.79595184e+00, 0.00000000e+00, -1.78935947e+01, -3.55271368e-14, 0.00000000e+00, 0.00000000e+00, 6.00938368e+00, 0.00000000e+00, -2.54910202e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.93380308e+00, -5.92820358e+00, 2.57725507e-01, 0.00000000e+00, 1.16838538e+03, 1.67963879e+03, 3.52406085e-01, 1.00000000e+00, -4.99999942e-03
57, 3.52406085e-01, 1.00000000e+00, 4.99999942e-03, null, 8.92856624e-05, 1.00000000e+00, 9.98200012e+02, 840, 6.95482671e-01, 3.57142735e+00, 1.00000000e+00, 1.91862334e-03, -5.29303565e-04, -1.84416736e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.00000000e+01, 9.00000000e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -2.09124126e+01, 8.47761612e+01, 2.95915976e-02, 1.50000000e+00, 1.50000000e+00, 2.49083824e+01, 4.49509287e+00, 2.44994221e+01, 0.00000000e+00, 1.50000000e+00, 0.00000000e+00, 9.22665894e-01, 6.02091372e-01, -6.99141145e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.38973312e+01, 0.00000000e+00, 0.00000000e+00, -2.38973312e+01, 3.79595184e+00, 0.00000000e+00, -1.78935947e+01, -3.55271368e-14, 0.00000000e+00, 0.00000000e+00, 6.00938368e+00, 0.00000000e+00, -2.54910202e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.93380308e+00, -5.92820358e+00, 2.57725507e-01, 0.00000000e+00, 1.16838538e+03, 1.67963879e+03, 3.52406085e-01, 1.00000000e+00, 4.99999942e-03

[Faces]
0, 1, 2, 3
4, 5, 6, 7
8, 9, 1, 0
10, 11, 12, 13
3, 2, 5, 4
14, 15, 16, 17
7, 6, 11, 10
18, 19, 20, 21
13, 12, 15, 14
22, 23, 24, 25
17, 16, 19, 18
26, 27, 28, 29
21, 20, 23, 22
30, 31, 32, 33
25, 24, 27, 26
34, 35, 36, 37
29, 28, 31, 30
38, 39, 40, 41
33, 32, 35, 34
42, 43, 44, 45
37, 36, 39, 38
46, 47, 48, 49
41, 40, 43, 42
45, 44, 47, 46
49, 48, 50, 51
52, 53, 9, 8
51, 50, 54, 55
55, 54, 56, 57

